Chemin, Paquet, Classe, TLOC, TASSERT, tcmp
.\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java, org.jfree.chart.renderer.category., BoxAndWhiskerRendererTest, 398, 40, 9.95
